source_account_number,destination_account_number,amount_before_transaction,amount_debited,transaction_time,amount_after_transaction,company_name,company_website,risk_score_dest,is_fraud
1066,1079,9105.154629,494.2358907,1/23/2022,8610.918738,Company_1079,www.company1079.com,0,0
1027,1053,2174.247191,386.6982304,1/12/2022,1787.548961,Company_1053,www.company1053.com,0,0
1002,1005,3782.92451,340.3493454,2/21/2022,3442.575164,Company_1005,www.company1005.com,2,1
1002,1097,2207.523101,224.2342528,2/27/2022,1983.288848,Company_1097,www.company1097.com,0,0
1056,1029,5892.142644,471.2991444,4/3/2022,5420.8435,Company_1029,www.company1029.com,0,0
1093,1096,6892.672539,287.8791682,2/24/2022,6604.793371,Company_1096,www.company1096.com,0,0
1002,1086,5801.947931,143.4673828,2/16/2022,5658.480548,Company_1086,www.company1086.com,4,1
1006,1026,4281.501444,330.2218349,1/30/2022,3951.279609,Company_1026,www.company1026.com,0,0
1044,1078,3845.833593,387.2099032,2/11/2022,3458.62369,Company_1078,www.company1078.com,2,1
1051,1045,9079.204978,237.957764,1/1/2022,8841.247214,Company_1045,www.company1045.com,4,1
1066,1014,2576.196867,230.4981872,2/21/2022,2345.69868,Company_1014,www.company1014.com,2,1
1077,1063,5669.293693,224.0261039,1/21/2022,5445.267589,Company_1063,www.company1063.com,0,0
1065,1089,3895.502756,180.9363854,1/3/2022,3714.566371,Company_1089,www.company1089.com,0,0
1096,1080,5661.494513,490.4129492,1/17/2022,5171.081564,Company_1080,www.company1080.com,0,0
1047,1072,9739.405013,259.5949184,1/4/2022,9479.810095,Company_1072,www.company1072.com,0,0
1081,1011,5729.184335,480.5404251,4/5/2022,5248.64391,Company_1011,www.company1011.com,0,0
1025,1069,8929.437513,122.1062596,1/25/2022,8807.331254,Company_1069,www.company1069.com,3,1
1068,1049,7982.798859,304.9249495,2/7/2022,7677.87391,Company_1049,www.company1049.com,1,1
1092,1031,6364.283602,402.2060803,2/13/2022,5962.077522,Company_1031,www.company1031.com,1,1
1008,1034,4532.169863,458.7618414,1/28/2022,4073.408022,Company_1034,www.company1034.com,0,0
1077,1036,2938.101786,325.4653933,4/4/2022,2612.636392,Company_1036,www.company1036.com,1,1
1084,1063,7920.756192,126.1700245,3/7/2022,7794.586168,Company_1063,www.company1063.com,0,0
1016,1048,3922.397851,487.5793014,1/24/2022,3434.81855,Company_1048,www.company1048.com,2,1
1097,1085,7444.075026,188.186535,4/7/2022,7255.888491,Company_1085,www.company1085.com,2,1
1004,1092,1277.377328,454.8425593,2/13/2022,822.5347685,Company_1092,www.company1092.com,0,0
1016,1013,5451.035602,453.8041731,3/12/2022,4997.231429,Company_1013,www.company1013.com,0,0
1093,1072,7640.034163,428.6851124,1/27/2022,7211.349051,Company_1072,www.company1072.com,0,0
1072,1034,3829.4915,391.5766315,4/2/2022,3437.914869,Company_1034,www.company1034.com,0,0
1031,1034,8773.053567,300.6813016,2/17/2022,8472.372265,Company_1034,www.company1034.com,0,0
1028,1099,6593.601998,100.3045082,1/2/2022,6493.29749,Company_1099,www.company1099.com,0,0
1025,1083,8222.523578,270.7761975,1/9/2022,7951.74738,Company_1083,www.company1083.com,0,0
1019,1053,9855.4753,430.452643,1/27/2022,9425.022657,Company_1053,www.company1053.com,0,0
1065,1067,3443.6631,450.4631353,3/11/2022,2993.199964,Company_1067,www.company1067.com,1,1
1073,1052,5566.939172,491.7921966,4/8/2022,5075.146976,Company_1052,www.company1052.com,0,0
1028,1089,1628.661007,249.4840799,3/21/2022,1379.176927,Company_1089,www.company1089.com,0,0
1060,1001,2809.385233,311.1660891,1/26/2022,2498.219144,Company_1001,www.company1001.com,2,1
1041,1097,4586.720409,245.6733293,3/8/2022,4341.04708,Company_1097,www.company1097.com,0,0
1060,1068,8149.554633,218.5260224,3/4/2022,7931.02861,Company_1068,www.company1068.com,0,0
1007,1092,4383.147126,185.2031262,3/14/2022,4197.944,Company_1092,www.company1092.com,0,0
1031,1100,2721.500993,387.7970335,3/7/2022,2333.70396,Company_1100,www.company1100.com,0,0
1034,1078,6010.701382,195.8499773,3/13/2022,5814.851405,Company_1078,www.company1078.com,2,1
1047,1089,4626.90329,356.9276485,4/2/2022,4269.975641,Company_1089,www.company1089.com,0,0
1092,1073,3433.268444,244.1186532,2/27/2022,3189.149791,Company_1073,www.company1073.com,0,0
1067,1011,6159.059496,444.9622286,4/8/2022,5714.097267,Company_1011,www.company1011.com,0,0
1096,1046,3876.27603,378.7352549,1/23/2022,3497.540775,Company_1046,www.company1046.com,1,1
1017,1079,7283.572134,242.4605408,2/19/2022,7041.111593,Company_1079,www.company1079.com,0,0
1074,1064,4078.920194,360.5148888,3/10/2022,3718.405305,Company_1064,www.company1064.com,1,1
1013,1016,9831.929515,169.1400083,3/4/2022,9662.789506,Company_1016,www.company1016.com,0,0
1006,1022,4196.871506,221.8657568,4/7/2022,3975.005749,Company_1022,www.company1022.com,0,0
1007,1069,1867.65646,387.664624,1/29/2022,1479.991836,Company_1069,www.company1069.com,3,1
1081,1031,9648.285133,276.0117883,2/21/2022,9372.273344,Company_1031,www.company1031.com,1,1
1038,1014,2947.413638,209.8239392,2/28/2022,2737.589699,Company_1014,www.company1014.com,2,1
1081,1072,5015.61795,150.0745899,1/19/2022,4865.54336,Company_1072,www.company1072.com,0,0
1056,1052,5310.938859,483.3955045,1/12/2022,4827.543354,Company_1052,www.company1052.com,0,0
1021,1019,4784.467479,311.7743112,1/31/2022,4472.693168,Company_1019,www.company1019.com,0,0
1087,1044,3660.124092,160.9151783,3/7/2022,3499.208914,Company_1044,www.company1044.com,0,0
1026,1088,8653.328005,167.5019568,3/6/2022,8485.826048,Company_1088,www.company1088.com,1,1
1029,1004,8584.052332,426.7859775,3/3/2022,8157.266354,Company_1004,www.company1004.com,1,1
1026,1093,8990.341402,291.3637646,2/13/2022,8698.977638,Company_1093,www.company1093.com,3,1
1058,1002,8883.578635,211.4571883,2/2/2022,8672.121446,Company_1002,www.company1002.com,0,0
1050,1016,5070.933518,256.0068086,3/3/2022,4814.926709,Company_1016,www.company1016.com,0,0
1075,1069,1426.121448,118.5927054,3/31/2022,1307.528743,Company_1069,www.company1069.com,3,1
1042,1099,8420.202597,150.4685434,1/1/2022,8269.734053,Company_1099,www.company1099.com,0,0
1058,1057,5149.440184,348.2095242,1/29/2022,4801.230659,Company_1057,www.company1057.com,0,0
1011,1002,7306.274719,153.4398723,3/28/2022,7152.834847,Company_1002,www.company1002.com,0,0
1038,1035,7183.182986,142.5345917,3/2/2022,7040.648394,Company_1035,www.company1035.com,3,1
1072,1010,6861.989707,369.0140218,1/2/2022,6492.975685,Company_1010,www.company1010.com,2,1
1047,1094,3497.104478,194.1916431,3/31/2022,3302.912835,Company_1094,www.company1094.com,0,0
1084,1081,3631.932531,352.531067,1/4/2022,3279.401464,Company_1081,www.company1081.com,0,0
1028,1014,3441.845522,123.9973705,3/22/2022,3317.848151,Company_1014,www.company1014.com,2,1
1067,1079,1361.297307,279.6969686,1/17/2022,1081.600338,Company_1079,www.company1079.com,0,0
1050,1023,9080.062398,254.340634,2/4/2022,8825.721764,Company_1023,www.company1023.com,1,1
1082,1053,4774.326462,434.6769831,1/10/2022,4339.649479,Company_1053,www.company1053.com,0,0
1064,1022,4673.242317,308.8279207,1/26/2022,4364.414396,Company_1022,www.company1022.com,0,0
1053,1005,4375.153392,106.7989572,2/25/2022,4268.354435,Company_1005,www.company1005.com,2,1
1012,1066,3301.572347,140.2822225,1/10/2022,3161.290124,Company_1066,www.company1066.com,0,0
1048,1096,8669.666434,314.3818748,1/28/2022,8355.284559,Company_1096,www.company1096.com,0,0
1019,1007,8686.175385,119.3704686,2/5/2022,8566.804916,Company_1007,www.company1007.com,0,0
1078,1079,7404.415221,308.3188297,4/3/2022,7096.096391,Company_1079,www.company1079.com,0,0
1017,1052,7802.691263,186.787961,2/28/2022,7615.903302,Company_1052,www.company1052.com,0,0
1034,1045,3775.443429,381.5517331,3/3/2022,3393.891696,Company_1045,www.company1045.com,4,1
1089,1055,1747.590912,427.8298895,2/26/2022,1319.761023,Company_1055,www.company1055.com,2,1
1068,1035,4529.839718,135.8265669,4/4/2022,4394.013151,Company_1035,www.company1035.com,3,1
1084,1096,8789.80187,493.6277254,3/15/2022,8296.174145,Company_1096,www.company1096.com,0,0
1092,1070,4327.631292,288.7019084,1/26/2022,4038.929384,Company_1070,www.company1070.com,2,1
1031,1081,2608.346811,342.872664,2/26/2022,2265.474147,Company_1081,www.company1081.com,0,0
1051,1080,7878.108894,400.9130338,2/24/2022,7477.19586,Company_1080,www.company1080.com,0,0
1015,1051,7410.871091,256.9214908,3/16/2022,7153.949601,Company_1051,www.company1051.com,0,0
1066,1011,7751.999377,440.5808679,2/17/2022,7311.418509,Company_1011,www.company1011.com,0,0
1076,1026,1600.934647,293.6356531,3/29/2022,1307.298994,Company_1026,www.company1026.com,0,0
1098,1060,9963.242194,425.1511529,1/3/2022,9538.091042,Company_1060,www.company1060.com,0,0
1068,1052,8810.543488,295.1682805,1/17/2022,8515.375208,Company_1052,www.company1052.com,0,0
1044,1081,4492.15276,483.3922049,4/10/2022,4008.760555,Company_1081,www.company1081.com,0,0
1019,1098,2115.989271,154.0326646,1/13/2022,1961.956606,Company_1098,www.company1098.com,1,1
1027,1097,7406.406366,366.478309,3/13/2022,7039.928057,Company_1097,www.company1097.com,0,0
1025,1093,8647.960099,340.3276442,1/23/2022,8307.632455,Company_1093,www.company1093.com,3,1
1050,1093,5677.56443,222.1818937,1/26/2022,5455.382537,Company_1093,www.company1093.com,3,1
1035,1068,5029.661904,375.9326231,2/12/2022,4653.729281,Company_1068,www.company1068.com,0,0
1054,1053,2245.407453,340.6103751,2/17/2022,1904.797078,Company_1053,www.company1053.com,0,0
1053,1085,8359.123507,301.1282586,1/18/2022,8057.995248,Company_1085,www.company1085.com,2,1
1082,1078,4016.452514,263.7911824,3/24/2022,3752.661331,Company_1078,www.company1078.com,2,1
1058,1019,5369.520377,318.8613203,2/23/2022,5050.659056,Company_1019,www.company1019.com,0,0
1073,1037,6624.717079,106.149773,2/7/2022,6518.567306,Company_1037,www.company1037.com,3,1
1018,1073,6824.519612,462.0450723,3/2/2022,6362.474539,Company_1073,www.company1073.com,0,0
1051,1046,1411.710342,215.2810034,2/18/2022,1196.429338,Company_1046,www.company1046.com,1,1
1044,1032,9743.033173,496.8801315,3/30/2022,9246.153042,Company_1032,www.company1032.com,1,1
1002,1086,5312.370527,483.9008975,1/14/2022,4828.469629,Company_1086,www.company1086.com,4,1
1066,1057,4910.143016,348.3184785,2/27/2022,4561.824538,Company_1057,www.company1057.com,0,0
1009,1025,1974.91277,474.1961643,2/24/2022,1500.716606,Company_1025,www.company1025.com,0,0
1095,1047,3344.925827,337.3256537,2/22/2022,3007.600173,Company_1047,www.company1047.com,0,0
1038,1042,6463.146744,261.0180926,1/18/2022,6202.128651,Company_1042,www.company1042.com,4,1
1054,1089,4512.402829,331.1588988,4/2/2022,4181.24393,Company_1089,www.company1089.com,0,0
1051,1067,6647.723089,187.9459056,2/1/2022,6459.777184,Company_1067,www.company1067.com,1,1
1025,1076,8520.201911,389.83819,1/4/2022,8130.363721,Company_1076,www.company1076.com,4,1
1066,1087,1130.379883,255.4885628,1/26/2022,874.8913198,Company_1087,www.company1087.com,1,1
1033,1053,3394.098094,485.8987001,3/1/2022,2908.199394,Company_1053,www.company1053.com,0,0
1006,1039,1254.742997,464.3854641,2/23/2022,790.3575332,Company_1039,www.company1039.com,0,0
1026,1040,6598.797524,471.3282152,4/9/2022,6127.469309,Company_1040,www.company1040.com,1,1
1048,1066,2532.63054,369.927587,3/27/2022,2162.702953,Company_1066,www.company1066.com,0,0
1024,1091,6418.105507,482.2893985,2/23/2022,5935.816108,Company_1091,www.company1091.com,0,0
1094,1018,5844.573765,202.002654,2/1/2022,5642.571111,Company_1018,www.company1018.com,1,1
1094,1096,7310.309934,393.9062668,1/14/2022,6916.403668,Company_1096,www.company1096.com,0,0
1085,1025,4053.112347,257.3418266,1/15/2022,3795.770521,Company_1025,www.company1025.com,0,0
1014,1052,8126.504802,332.6672639,1/3/2022,7793.837538,Company_1052,www.company1052.com,0,0
1026,1084,2139.938534,457.325245,3/23/2022,1682.613289,Company_1084,www.company1084.com,1,1
1096,1025,5697.133292,252.5078886,2/24/2022,5444.625403,Company_1025,www.company1025.com,0,0
1100,1097,8569.989769,238.0967714,1/5/2022,8331.892998,Company_1097,www.company1097.com,0,0
1078,1051,4047.351824,150.2804976,1/10/2022,3897.071326,Company_1051,www.company1051.com,0,0
1078,1006,3502.159732,486.5272631,2/23/2022,3015.632469,Company_1006,www.company1006.com,0,0
1051,1067,3783.772572,464.2457808,2/25/2022,3319.526792,Company_1067,www.company1067.com,1,1
1092,1025,7792.09424,135.9735029,3/9/2022,7656.120737,Company_1025,www.company1025.com,0,0
1018,1044,6264.369338,320.1028002,2/7/2022,5944.266538,Company_1044,www.company1044.com,0,0
1099,1052,6392.608772,485.6101209,1/9/2022,5906.998651,Company_1052,www.company1052.com,0,0
1044,1067,7192.736261,304.9632646,1/1/2022,6887.772996,Company_1067,www.company1067.com,1,1
1091,1069,3880.129745,161.4607331,2/12/2022,3718.669012,Company_1069,www.company1069.com,3,1
1072,1094,1233.132834,307.6901627,1/25/2022,925.4426713,Company_1094,www.company1094.com,0,0
1078,1044,1071.483382,470.2257151,2/28/2022,601.2576669,Company_1044,www.company1044.com,0,0
1030,1002,1929.38641,152.9289121,3/20/2022,1776.457498,Company_1002,www.company1002.com,0,0
1028,1034,6673.392787,493.2885351,1/14/2022,6180.104252,Company_1034,www.company1034.com,0,0
1042,1044,1622.110852,285.3796891,1/16/2022,1336.731162,Company_1044,www.company1044.com,0,0
1068,1092,3477.125597,366.6493432,1/10/2022,3110.476254,Company_1092,www.company1092.com,0,0
1099,1094,3808.891606,310.4304353,1/7/2022,3498.461171,Company_1094,www.company1094.com,0,0
1039,1074,1477.955676,449.3333562,1/24/2022,1028.622319,Company_1074,www.company1074.com,0,0
1091,1017,7151.807506,341.2115519,1/5/2022,6810.595954,Company_1017,www.company1017.com,1,1
1017,1074,2377.990937,312.1662541,2/21/2022,2065.824683,Company_1074,www.company1074.com,0,0
1088,1074,4850.942582,163.7471481,3/22/2022,4687.195433,Company_1074,www.company1074.com,0,0
1097,1024,6266.44908,103.1937099,1/1/2022,6163.25537,Company_1024,www.company1024.com,2,1
1022,1022,5856.054712,384.0869167,2/24/2022,5471.967796,Company_1022,www.company1022.com,0,0
1077,1067,7550.401722,396.2643663,2/21/2022,7154.137356,Company_1067,www.company1067.com,1,1
1079,1024,5336.166402,168.6183919,2/7/2022,5167.54801,Company_1024,www.company1024.com,2,1
1071,1073,7396.122634,431.2926161,1/23/2022,6964.830018,Company_1073,www.company1073.com,0,0
1052,1005,6837.971053,167.8829593,1/6/2022,6670.088093,Company_1005,www.company1005.com,2,1
1004,1066,5147.630439,328.7490713,4/10/2022,4818.881368,Company_1066,www.company1066.com,0,0
1042,1034,8085.980097,373.9150081,1/23/2022,7712.065089,Company_1034,www.company1034.com,0,0
1100,1030,4894.136272,122.6813109,1/24/2022,4771.454962,Company_1030,www.company1030.com,2,1
1072,1085,1086.049925,382.906867,1/19/2022,703.1430576,Company_1085,www.company1085.com,2,1
1097,1016,7052.960497,241.2298902,3/18/2022,6811.730606,Company_1016,www.company1016.com,0,0
1097,1093,9365.118483,177.5401783,3/28/2022,9187.578305,Company_1093,www.company1093.com,3,1
1053,1031,8311.409643,340.6038765,2/2/2022,7970.805767,Company_1031,www.company1031.com,1,1
1050,1024,1182.647091,350.6150147,2/10/2022,832.032076,Company_1024,www.company1024.com,2,1
1054,1075,4993.927526,283.1350097,2/24/2022,4710.792516,Company_1075,www.company1075.com,0,0
1068,1007,9511.27111,230.0696389,2/3/2022,9281.201471,Company_1007,www.company1007.com,0,0
1069,1034,2507.999582,433.4031678,1/25/2022,2074.596414,Company_1034,www.company1034.com,0,0
1060,1080,8039.259258,388.2646845,2/23/2022,7650.994573,Company_1080,www.company1080.com,0,0
1081,1051,5153.802076,119.0679298,1/1/2022,5034.734147,Company_1051,www.company1051.com,0,0
1019,1078,6801.094423,182.1117721,3/7/2022,6618.982651,Company_1078,www.company1078.com,2,1
1074,1044,6169.948245,482.8030468,1/2/2022,5687.145198,Company_1044,www.company1044.com,0,0
1096,1016,7732.040711,473.826483,2/4/2022,7258.214228,Company_1016,www.company1016.com,0,0
1083,1047,9646.957334,267.6203404,2/2/2022,9379.336993,Company_1047,www.company1047.com,0,0
1018,1072,3913.377282,357.6675674,2/20/2022,3555.709715,Company_1072,www.company1072.com,0,0
1072,1005,2500.601822,127.7315234,2/12/2022,2372.870298,Company_1005,www.company1005.com,2,1
1030,1052,4549.785198,336.6376553,1/10/2022,4213.147543,Company_1052,www.company1052.com,0,0
1038,1040,8724.800226,145.3199914,3/19/2022,8579.480235,Company_1040,www.company1040.com,1,1
1011,1093,7272.823304,442.8864545,2/14/2022,6829.93685,Company_1093,www.company1093.com,3,1
11111,1068,2995.557945,211.438152,2/16/2022,2784.119793,Company_1068,www.company1068.com,0,0
11111,1099,3447.226383,397.6213095,1/5/2022,3049.605074,Company_1099,www.company1099.com,0,0
11111,1007,3954.152098,268.5799474,1/25/2022,3685.572151,Company_1007,www.company1007.com,0,0
7534872456,1034,8085.980097,373.9150081,1/23/2022,7712.065089,amazon,amazon.com,0,0
7534872456,1030,4894.136272,122.6813109,1/24/2022,4771.454962,amazOn,amaz0n.com,2,1
7534872456,1085,1086.049925,382.906867,1/19/2022,703.1430576,Company_1085,www.company1085.com,2,1
7534872456,1016,7052.960497,241.2298902,3/18/2022,6811.730606,Company_1016,www.company1016.com,0,0
7534872456,1093,9365.118483,177.5401783,3/28/2022,9187.578305,Company_1093,www.company1093.com,3,1
7534872456,1031,8311.409643,340.6038765,2/2/2022,7970.805767,Company_1031,www.company1031.com,1,1
7534872456,1024,1182.647091,350.6150147,2/10/2022,832.032076,Company_1024,www.company1024.com,2,1
7534872456,1075,4993.927526,283.1350097,2/24/2022,4710.792516,Company_1075,www.company1075.com,0,0
7534872456,1007,9511.27111,230.0696389,2/3/2022,9281.201471,Company_1007,www.company1007.com,0,0
7534872456,1034,2507.999582,433.4031678,1/25/2022,2074.596414,amazon,amazon.com,0,0
7534872456,1080,8039.259258,388.2646845,2/23/2022,7650.994573,Company_1080,www.company1080.com,0,0
7534872456,1051,5153.802076,119.0679298,1/1/2022,5034.734147,Company_1051,www.company1051.com,0,0
