source_account_number,destination_account_number,amount_before_transaction,amount_debited,transaction_time,amount_after_transaction,company_name,company_website,risk_score_dest,is_fraud
1074,1062,6085.197935731145,174.45435910133918,2022-02-18,5910.743576629806,Company_1062,www.company1062.com,0,0
1058,1037,7199.967718450816,232.62587962687752,2022-04-09,6967.341838823939,Company_1037,www.company1037.com,0,0
1017,1025,8859.906242747269,442.0120806479741,2022-01-11,8417.894162099295,Company_1025,www.company1025.com,0,0
1007,1048,6726.622185813233,182.8303236843421,2022-03-29,6543.791862128891,Company_1048,www.company1048.com,1,1
1046,1065,7850.093833388422,128.46331406937313,2022-02-18,7721.630519319049,Company_1065,www.company1065.com,0,0
1013,1053,2440.644714591157,127.60303704512653,2022-01-21,2313.0416775460303,Company_1053,www.company1053.com,3,0
1040,1079,5154.017269778109,476.31380820124315,2022-03-07,4677.703461576866,Company_1079,www.company1079.com,0,0
1042,1073,1083.9845784438396,302.7681751847338,2022-03-04,781.2164032591058,Company_1073,www.company1073.com,0,0
1009,1015,3220.1097806946073,263.7648287268073,2022-03-24,2956.3449519677997,Company_1015,www.company1015.com,0,0
1050,1049,7538.155436017044,424.3514324031674,2022-01-28,7113.804003613876,Company_1049,www.company1049.com,1,1
1027,1088,9926.289562144271,434.3303711642064,2022-01-17,9491.959190980066,Company_1088,www.company1088.com,1,1
1066,1068,1892.6028962849432,232.87641324624184,2022-01-06,1659.7264830387014,Company_1068,www.company1068.com,2,0
1005,1012,4613.448842751594,377.4472229895181,2022-01-19,4236.001619762076,Company_1012,www.company1012.com,4,1
1029,1059,8200.638718292435,408.4491263407546,2022-02-25,7792.189591951681,Company_1059,www.company1059.com,0,0
1037,1037,2836.3207116600897,361.86027474638183,2022-01-28,2474.460436913708,Company_1037,www.company1037.com,0,0
1038,1061,5995.7645437205765,160.63802992003974,2022-03-07,5835.1265138005365,Company_1061,www.company1061.com,0,0
1083,1043,7597.641664267073,450.3532334068228,2022-02-07,7147.28843086025,Company_1043,www.company1043.com,0,0
1008,1070,6543.869052341612,315.6378210944035,2022-02-06,6228.231231247209,Company_1070,www.company1070.com,4,0
1065,1039,2692.2226115387452,212.98897054800148,2022-03-09,2479.233640990744,Company_1039,www.company1039.com,1,1
1086,1056,4198.461118171655,270.09127417507756,2022-03-27,3928.369843996577,Company_1056,www.company1056.com,3,1
1017,1063,8054.126060368575,115.02843615956296,2022-03-31,7939.097624209012,Company_1063,www.company1063.com,2,1
1071,1046,5988.03862718815,151.14672048896702,2022-02-18,5836.891906699183,Company_1046,www.company1046.com,1,0
1089,1088,1047.0665218862146,406.21870020634435,2022-02-12,640.8478216798702,Company_1088,www.company1088.com,1,0
1045,1011,7848.916840252845,100.00465390214646,2022-02-05,7748.912186350698,Company_1011,www.company1011.com,0,0
1004,1062,1317.8021944621516,266.6263313929169,2022-02-27,1051.1758630692348,Company_1062,www.company1062.com,0,0
1036,1077,7711.6040445810895,309.00407243423535,2022-01-13,7402.599972146854,Company_1077,www.company1077.com,2,0
1070,1098,2822.325041487137,121.85376800038892,2022-02-21,2700.471273486748,Company_1098,www.company1098.com,0,0
1031,1025,9622.661321074422,489.23126518893315,2022-02-27,9133.430055885488,Company_1025,www.company1025.com,0,0
1019,1071,4311.466761718761,190.45013249986877,2022-02-01,4121.0166292188915,Company_1071,www.company1071.com,2,1
1061,1052,3942.384547042712,221.67948785451236,2022-03-22,3720.7050591881994,Company_1052,www.company1052.com,2,1
1054,1004,2339.992452992002,221.57700490201094,2022-04-10,2118.415448089991,Company_1004,www.company1004.com,1,0
1039,1059,3750.4379394119337,192.16666484693997,2022-03-01,3558.2712745649937,Company_1059,www.company1059.com,0,0
1091,1072,8889.856856453805,100.58952883452457,2022-03-24,8789.26732761928,Company_1072,www.company1072.com,0,0
1074,1020,9967.009038645227,391.7379176351985,2022-02-27,9575.271121010028,Company_1020,www.company1020.com,0,0
1090,1093,4314.785774561635,486.73819991971413,2022-04-09,3828.0475746419206,Company_1093,www.company1093.com,2,1
1019,1063,5037.4956785908835,189.717393314018,2022-02-25,4847.778285276865,Company_1063,www.company1063.com,2,1
1039,1054,7498.638443824633,365.218876721369,2022-01-28,7133.419567103264,Company_1054,www.company1054.com,3,0
1067,1074,8975.762024185671,396.75853078348604,2022-01-01,8579.003493402186,Company_1074,www.company1074.com,2,1
1045,1098,6337.399007681057,439.37015163620987,2022-02-11,5898.028856044847,Company_1098,www.company1098.com,0,0
1013,1057,4523.731283600464,269.05167880544366,2022-03-23,4254.67960479502,Company_1057,www.company1057.com,0,0
1092,1090,4713.596567637614,221.1723622561717,2022-02-17,4492.424205381441,Company_1090,www.company1090.com,0,0
1058,1041,7260.5633184712615,230.11805360921244,2022-02-09,7030.445264862049,Company_1041,www.company1041.com,0,0
1020,1003,1028.9643724385082,385.0485332394051,2022-04-07,643.9158391991032,Company_1003,www.company1003.com,2,1
1092,1006,6576.304037138566,426.7117866022544,2022-03-04,6149.592250536311,Company_1006,www.company1006.com,0,0
1072,1005,4199.437093972217,172.64558710264106,2022-03-17,4026.7915068695756,Company_1005,www.company1005.com,0,0
1061,1005,8147.775981493758,248.37640326310608,2022-03-13,7899.399578230652,Company_1005,www.company1005.com,0,0
1039,1054,1836.9157584081895,460.77607869966005,2022-03-29,1376.1396797085295,Company_1054,www.company1054.com,3,0
1001,1047,6293.820402535514,422.6774078778957,2022-03-21,5871.142994657619,Company_1047,www.company1047.com,0,0
1003,1087,5328.756008975114,493.94336110499034,2022-01-04,4834.812647870123,Company_1087,www.company1087.com,2,0
1077,1049,6780.929733147047,401.6993038728323,2022-02-07,6379.230429274215,Company_1049,www.company1049.com,1,0
1092,1009,1583.682350346715,257.2780804111689,2022-01-27,1326.4042699355462,Company_1009,www.company1009.com,1,0
1062,1099,6219.854086853182,336.2551335978551,2022-01-09,5883.598953255327,Company_1099,www.company1099.com,0,0
1063,1020,6053.361291635713,364.4057016989281,2022-01-16,5688.955589936785,Company_1020,www.company1020.com,0,0
1025,1061,6045.940849745539,131.38232652684957,2022-02-25,5914.5585232186895,Company_1061,www.company1061.com,0,0
1056,1035,6431.388999368093,317.79878364154604,2022-03-17,6113.590215726547,Company_1035,www.company1035.com,4,0
1033,1050,7088.21143503726,383.72833138904383,2022-01-31,6704.4831036482165,Company_1050,www.company1050.com,0,0
1038,1082,8244.900997126928,166.92852160042415,2022-03-29,8077.972475526503,Company_1082,www.company1082.com,1,1
1006,1062,3428.3864811539293,412.25268697022284,2022-01-14,3016.1337941837064,Company_1062,www.company1062.com,0,0
1058,1017,8425.444691620558,333.50911220564467,2022-01-25,8091.935579414913,Company_1017,www.company1017.com,0,0
1044,1088,5484.3011403710825,480.88871427903786,2022-02-03,5003.412426092044,Company_1088,www.company1088.com,1,0
1045,1003,1693.5245122089805,116.96891928275667,2022-03-08,1576.5555929262239,Company_1003,www.company1003.com,2,1
1032,1032,1526.9583631958128,206.1304550221868,2022-01-24,1320.827908173626,Company_1032,www.company1032.com,0,0
1045,1099,4008.1448682645473,340.62155171992964,2022-03-14,3667.5233165446175,Company_1099,www.company1099.com,0,0
1061,1013,8064.072794003208,218.6239648823723,2022-01-26,7845.448829120836,Company_1013,www.company1013.com,2,1
1047,1089,7369.128412668242,385.7696656284969,2022-01-20,6983.358747039745,Company_1089,www.company1089.com,3,1
1021,1073,8097.534682051658,403.6021130087724,2022-03-05,7693.932569042886,Company_1073,www.company1073.com,0,0
1080,1068,5655.4215079744845,141.00638562658978,2022-01-10,5514.415122347895,Company_1068,www.company1068.com,2,1
1085,1014,4961.790981599415,305.5417856827071,2022-03-24,4656.249195916708,Company_1014,www.company1014.com,0,0
1075,1098,2327.0727403565556,303.55622223642234,2022-03-08,2023.5165181201332,Company_1098,www.company1098.com,0,0
1036,1011,3953.734782483804,247.71230808621644,2022-01-24,3706.0224743975873,Company_1011,www.company1011.com,0,0
1099,1056,4906.174295564877,473.16994502786883,2022-01-05,4433.004350537009,Company_1056,www.company1056.com,3,1
1019,1067,1797.4038671165551,431.0025279492885,2022-03-08,1366.4013391672665,Company_1067,www.company1067.com,0,0
1020,1092,2985.5075744009014,378.8837527638547,2022-02-27,2606.6238216370466,Company_1092,www.company1092.com,2,1
1057,1029,6384.02764657365,385.730654293999,2022-01-27,5998.296992279651,Company_1029,www.company1029.com,1,1
1018,1009,7620.968028152709,284.68645752524765,2022-03-21,7336.281570627461,Company_1009,www.company1009.com,1,0
1047,1067,9985.127602536546,468.39780843863036,2022-01-15,9516.729794097915,Company_1067,www.company1067.com,0,0
1049,1025,9398.019982092019,377.83817090131413,2022-02-04,9020.181811190705,Company_1025,www.company1025.com,0,0
1014,1098,6783.086795816724,391.59242466232655,2022-03-17,6391.494371154397,Company_1098,www.company1098.com,0,0
1015,1076,4791.232479646648,444.6763615149381,2022-02-22,4346.55611813171,Company_1076,www.company1076.com,2,1
1031,1042,6725.596282374095,209.6286357368764,2022-02-13,6515.967646637218,Company_1042,www.company1042.com,0,0
1001,1009,8070.864562722088,422.8283615466812,2022-01-26,7648.036201175406,Company_1009,www.company1009.com,1,1
1054,1079,2065.025718310486,178.09624118259683,2022-02-16,1886.9294771278892,Company_1079,www.company1079.com,0,0
1003,1040,4689.144007266595,238.13678089795513,2022-02-03,4451.00722636864,Company_1040,www.company1040.com,0,0
1016,1025,8558.220570720556,234.2441817079371,2022-03-28,8323.976389012618,Company_1025,www.company1025.com,0,0
1087,1005,4454.496567397396,491.4101873556562,2022-04-05,3963.0863800417396,Company_1005,www.company1005.com,0,0
1057,1011,6146.8504410446785,442.6148894991707,2022-02-19,5704.235551545507,Company_1011,www.company1011.com,0,0
1075,1059,6289.924247759784,380.4679446361039,2022-03-25,5909.456303123679,Company_1059,www.company1059.com,0,0
1012,1098,2660.286278202754,390.82270464615607,2022-01-12,2269.463573556598,Company_1098,www.company1098.com,0,0
1074,1088,4260.118974870596,324.82911776102844,2022-03-28,3935.289857109567,Company_1088,www.company1088.com,1,0
1096,1079,4010.601598677389,478.83626684340766,2022-01-04,3531.7653318339817,Company_1079,www.company1079.com,0,0
1016,1038,1235.7703767885832,298.50350115294464,2022-03-28,937.2668756356386,Company_1038,www.company1038.com,0,0
1072,1072,1217.7258750221972,252.2070839479578,2022-02-17,965.5187910742394,Company_1072,www.company1072.com,0,0
1076,1005,8485.273393081961,165.2141347726364,2022-02-24,8320.059258309326,Company_1005,www.company1005.com,0,0
1024,1048,3457.6372897553115,414.4822609044232,2022-01-01,3043.1550288508884,Company_1048,www.company1048.com,1,1
1028,1090,5662.708896149339,393.7775728302366,2022-03-30,5268.931323319102,Company_1090,www.company1090.com,0,0
1008,1018,3688.5301622989573,253.74201540965396,2022-03-07,3434.7881468893033,Company_1018,www.company1018.com,1,0
1092,1070,9466.113206038064,110.07736558369174,2022-01-30,9356.035840454373,Company_1070,www.company1070.com,4,0
1036,1037,3333.6708297919636,435.5989310872043,2022-01-03,2898.0718987047594,Company_1037,www.company1037.com,0,0
1090,1060,4866.911314650416,104.56719338162945,2022-01-21,4762.344121268787,Company_1060,www.company1060.com,0,0
1008,1048,8854.572254361417,381.4799118516204,2022-03-30,8473.092342509797,Company_1048,www.company1048.com,1,0
1058,1077,8577.402101126278,488.10284389042283,2022-03-25,8089.299257235854,Company_1077,www.company1077.com,2,1
1060,1028,2674.9127606164957,275.0645312592814,2022-02-18,2399.848229357214,Company_1028,www.company1028.com,1,1
1050,1069,8223.789788161394,193.9893619983811,2022-03-27,8029.800426163012,Company_1069,www.company1069.com,0,0
1028,1077,5123.681980641034,381.9484040173527,2022-03-26,4741.733576623681,Company_1077,www.company1077.com,2,0
1092,1081,5346.719848768197,426.85125680623406,2022-03-03,4919.868591961963,Company_1081,www.company1081.com,3,0
1041,1040,2201.319751743494,318.57212643113894,2022-04-07,1882.7476253123552,Company_1040,www.company1040.com,0,0
1100,1045,1725.4136238141218,486.81411010245847,2022-02-07,1238.5995137116633,Company_1045,www.company1045.com,0,0
1064,1096,7551.4537627638865,120.66748866318444,2022-01-15,7430.786274100702,Company_1096,www.company1096.com,0,0
1027,1062,5468.1503711976975,301.91823932181126,2022-02-21,5166.232131875886,Company_1062,www.company1062.com,0,0
1063,1093,4931.656323536616,387.38157892902,2022-03-20,4544.2747446075955,Company_1093,www.company1093.com,2,0
1017,1058,7565.57405787157,445.0561884596716,2022-02-15,7120.517869411899,Company_1058,www.company1058.com,0,0
1073,1067,7889.616090919988,171.70224476311603,2022-01-25,7717.913846156872,Company_1067,www.company1067.com,0,0
1033,1056,2430.173509024182,420.00139270547254,2022-01-21,2010.1721163187094,Company_1056,www.company1056.com,3,1
1084,1040,6492.026345298772,321.0828302874181,2022-03-29,6170.943515011354,Company_1040,www.company1040.com,0,0
1077,1098,2218.18674049917,258.6214727959853,2022-01-05,1959.5652677031846,Company_1098,www.company1098.com,0,0
1092,1040,7762.375774261411,152.68601143163744,2022-03-11,7609.689762829773,Company_1040,www.company1040.com,0,0
1029,1091,6912.5964064042555,446.11830356356495,2022-02-16,6466.478102840691,Company_1091,www.company1091.com,0,0
1013,1077,9609.531589751121,162.90928327188615,2022-03-28,9446.622306479234,Company_1077,www.company1077.com,2,0
1046,1033,1620.6221472077907,223.91514368363968,2022-03-09,1396.707003524151,Company_1033,www.company1033.com,0,0
1035,1006,1513.492490361289,216.01821278497476,2022-04-01,1297.474277576314,Company_1006,www.company1006.com,0,0
1006,1088,3539.683672238801,448.56561367634174,2022-01-18,3091.1180585624593,Company_1088,www.company1088.com,1,1
1082,1019,3355.3511536231536,369.0811976835592,2022-01-21,2986.269955939594,Company_1019,www.company1019.com,0,0
1069,1080,3222.8091916479984,418.6725588765489,2022-04-02,2804.1366327714495,Company_1080,www.company1080.com,0,0
1047,1040,9156.29122468933,200.1871595169996,2022-04-09,8956.10406517233,Company_1040,www.company1040.com,0,0
1025,1092,3245.915798645555,349.94963984279957,2022-03-27,2895.966158802755,Company_1092,www.company1092.com,2,1
1066,1097,3447.547535157679,328.6983932574995,2022-01-23,3118.8491419001793,Company_1097,www.company1097.com,1,0
1010,1059,7834.584361761674,433.13215071530846,2022-03-05,7401.452211046365,Company_1059,www.company1059.com,0,0
1056,1059,5047.65858205486,462.4348241925042,2022-03-08,4585.223757862355,Company_1059,www.company1059.com,0,0
1030,1048,7990.395012596631,104.86270859095472,2022-02-09,7885.532304005676,Company_1048,www.company1048.com,1,1
1005,1041,1588.2954180794673,369.6079676235171,2022-01-10,1218.68745045595,Company_1041,www.company1041.com,0,0
1033,1013,5388.140743060459,120.73431964789161,2022-03-30,5267.406423412567,Company_1013,www.company1013.com,2,1
1065,1045,1302.5224016495438,319.54346603094234,2022-02-21,982.9789356186014,Company_1045,www.company1045.com,0,0
1018,1089,1563.8788310981906,215.0530916174713,2022-03-13,1348.8257394807192,Company_1089,www.company1089.com,3,0
1096,1053,9157.937080099699,222.71063980885648,2022-03-16,8935.226440290842,Company_1053,www.company1053.com,3,1
1049,1042,2253.2083400583565,241.18340138094263,2022-03-02,2012.024938677414,Company_1042,www.company1042.com,0,0
1011,1100,5791.786140476954,348.51697961984405,2022-03-05,5443.2691608571095,Company_1100,www.company1100.com,0,0
1085,1063,4699.860423406359,233.61998626750767,2022-01-05,4466.240437138851,Company_1063,www.company1063.com,2,1
1026,1027,4126.089936329584,393.07962023611213,2022-02-22,3733.010316093472,Company_1027,www.company1027.com,0,0
1063,1038,9098.500111185453,261.81095422954786,2022-02-24,8836.689156955905,Company_1038,www.company1038.com,0,0
1089,1060,1196.4105709794055,127.34128012398345,2022-02-06,1069.069290855422,Company_1060,www.company1060.com,0,0
1086,1007,6974.107175580301,413.5039369936429,2022-02-25,6560.603238586658,Company_1007,www.company1007.com,0,0
1059,1005,9670.549907921953,214.3033298370824,2022-02-28,9456.24657808487,Company_1005,www.company1005.com,0,0
1027,1045,6041.513651156578,273.10675183970505,2022-04-03,5768.406899316873,Company_1045,www.company1045.com,0,0
1049,1058,9431.402158297826,374.17755328876063,2022-03-10,9057.224605009065,Company_1058,www.company1058.com,0,0
1077,1031,1470.3209135742138,232.9824628594848,2022-03-14,1237.338450714729,Company_1031,www.company1031.com,1,0
1033,1023,4769.139871667453,122.63426245868625,2022-02-28,4646.505609208767,Company_1023,www.company1023.com,0,0
1098,1042,3341.4201186584605,249.56841880512545,2022-01-02,3091.851699853335,Company_1042,www.company1042.com,0,0
1099,1010,7577.388684826568,477.77943307772136,2022-03-06,7099.609251748847,Company_1010,www.company1010.com,2,1
1001,1032,9831.67381447522,356.69375891942326,2022-03-01,9474.980055555796,Company_1032,www.company1032.com,0,0
1021,1053,3308.7705619982303,368.5916594668828,2022-02-20,2940.1789025313474,Company_1053,www.company1053.com,3,0
1055,1030,6887.57141326667,352.9128614550559,2022-01-30,6534.6585518116135,Company_1030,www.company1030.com,0,0
1006,1039,2782.878694837661,179.59685558377473,2022-01-11,2603.281839253886,Company_1039,www.company1039.com,1,1
1092,1031,6087.972291144489,267.33354564091206,2022-04-02,5820.6387455035765,Company_1031,www.company1031.com,1,0
1081,1082,5175.392380195026,400.3759193453273,2022-03-17,4775.016460849699,Company_1082,www.company1082.com,1,0
1069,1100,9748.047966683833,140.54915902126365,2022-02-08,9607.498807662569,Company_1100,www.company1100.com,0,0
1095,1002,6476.745454268199,211.1411104358849,2022-03-31,6265.604343832314,Company_1002,www.company1002.com,4,0
1005,1078,4145.557348781369,210.52764338634145,2022-03-18,3935.0297053950276,Company_1078,www.company1078.com,0,0
1003,1077,2026.8620639914004,272.8075710378024,2022-03-13,1754.0544929535981,Company_1077,www.company1077.com,2,0
1053,1093,2361.221458614411,492.147496376874,2022-03-04,1869.073962237537,Company_1093,www.company1093.com,2,0
1023,1012,3027.8523695611157,127.00101867352878,2022-03-05,2900.8513508875867,Company_1012,www.company1012.com,4,1
1053,1039,3258.699952062682,307.480397752238,2022-03-02,2951.219554310444,Company_1039,www.company1039.com,1,0
1037,1066,8655.54452057024,171.7458728048842,2022-02-23,8483.798647765356,Company_1066,www.company1066.com,1,1
1074,1096,6051.005094542725,488.27061816389767,2022-04-02,5562.734476378827,Company_1096,www.company1096.com,0,0
1074,1013,5710.518202369298,145.32140189098567,2022-04-04,5565.196800478312,Company_1013,www.company1013.com,2,0
1083,1046,2032.9198468229572,261.4404009446365,2022-03-14,1771.4794458783208,Company_1046,www.company1046.com,1,1
1017,1027,8741.257240144914,395.15399393384246,2022-04-05,8346.103246211072,Company_1027,www.company1027.com,0,0
1085,1017,7505.328728876353,381.8217712109781,2022-02-27,7123.506957665375,Company_1017,www.company1017.com,0,0
1078,1095,1609.0152571000142,269.0914547575729,2022-03-26,1339.9238023424414,Company_1095,www.company1095.com,2,1
1073,1098,7370.515875067918,238.6096671810873,2022-02-25,7131.906207886831,Company_1098,www.company1098.com,0,0
1001,1060,5891.843956083814,259.04495142114826,2022-02-03,5632.7990046626655,Company_1060,www.company1060.com,0,0
1051,1064,1735.5281117210043,205.7105052634557,2022-01-31,1529.8176064575487,Company_1064,www.company1064.com,0,0
1045,1088,5124.705773757908,182.13317548271993,2022-02-21,4942.572598275188,Company_1088,www.company1088.com,1,1
1077,1035,5362.266584170423,293.215879023556,2022-03-30,5069.050705146867,Company_1035,www.company1035.com,4,0
1004,1070,2491.970861469482,207.41350242704294,2022-03-17,2284.5573590424387,Company_1070,www.company1070.com,4,0
1062,1083,9511.28332300254,214.98466595890005,2022-01-01,9296.29865704364,Company_1083,www.company1083.com,0,0
1065,1030,8649.778343325957,362.70242538982285,2022-02-24,8287.075917936134,Company_1030,www.company1030.com,0,0
1032,1071,7021.201035961975,487.4149326799569,2022-01-22,6533.786103282018,Company_1071,www.company1071.com,2,1
1034,1074,5160.660049005465,341.45488022375,2022-02-09,4819.205168781715,Company_1074,www.company1074.com,2,0
1092,1096,4705.889874260577,130.79178682598652,2022-01-01,4575.0980874345905,Company_1096,www.company1096.com,0,0
1095,1098,6858.761204358588,130.2334455416268,2022-03-06,6728.527758816961,Company_1098,www.company1098.com,0,0
1072,1063,5908.88682466215,480.5692883382264,2022-03-04,5428.317536323923,Company_1063,www.company1063.com,2,1
1039,1028,1560.4579529369705,218.91631612293344,2022-02-23,1341.541636814037,Company_1028,www.company1028.com,1,0
1026,1060,5612.523838932985,136.82679443299017,2022-02-11,5475.697044499995,Company_1060,www.company1060.com,0,0
1034,1079,8257.632555095555,339.61783486015264,2022-01-21,7918.014720235403,Company_1079,www.company1079.com,0,0
1054,1094,5133.158898372622,349.45951131610644,2022-03-20,4783.699387056516,Company_1094,www.company1094.com,1,0
1003,1037,1467.6091979884156,359.4019280474753,2022-03-22,1108.2072699409405,Company_1037,www.company1037.com,0,0
1050,1093,8076.503794456298,206.9608111430165,2022-01-22,7869.542983313282,Company_1093,www.company1093.com,2,1
1012,1022,2812.2740392237697,106.04427368579002,2022-02-07,2706.22976553798,Company_1022,www.company1022.com,0,0
1065,1068,3327.587513992349,486.00614778178874,2022-04-09,2841.58136621056,Company_1068,www.company1068.com,2,1
1054,1020,2482.357180890663,200.357218276441,2022-03-21,2281.999962614222,Company_1020,www.company1020.com,0,0
1005,1096,3971.935583843478,370.410515221019,2022-01-08,3601.525068622459,Company_1096,www.company1096.com,0,0
1094,1100,7810.763551197715,382.6519479514838,2022-03-03,7428.111603246231,Company_1100,www.company1100.com,0,0
1094,1068,5674.472735535436,344.00296683179425,2022-02-16,5330.469768703642,Company_1068,www.company1068.com,2,0
1057,1091,2843.931467356413,225.16295768545928,2022-01-17,2618.768509670954,Company_1091,www.company1091.com,0,0
1017,1064,8900.470703368368,208.4385015056263,2022-01-17,8692.032201862741,Company_1064,www.company1064.com,0,0
1047,1017,8916.236694563762,339.06731308108124,2022-03-31,8577.169381482681,Company_1017,www.company1017.com,0,0
1023,1012,8835.205825414063,446.4382534446766,2022-01-13,8388.767571969387,Company_1012,www.company1012.com,4,1
1079,1022,3149.1659024338537,478.69349156935823,2022-01-17,2670.4724108644955,Company_1022,www.company1022.com,0,0
1085,1017,5061.1540976288925,142.36232176150304,2022-02-07,4918.791775867389,Company_1017,www.company1017.com,0,0
1014,1010,9864.906905267875,161.93144503908795,2022-03-22,9702.975460228787,Company_1010,www.company1010.com,2,1
1066,1065,7948.112286789913,477.8945035132319,2022-03-19,7470.217783276681,Company_1065,www.company1065.com,0,0
1075,1022,1244.5067910300384,394.61409133391703,2022-02-14,849.8926996961213,Company_1022,www.company1022.com,0,0
1051,1090,1586.8413213444285,453.19752993190923,2022-01-06,1133.6437914125192,Company_1090,www.company1090.com,0,0
1038,1082,5175.3823913109945,181.05305365413727,2022-02-04,4994.329337656857,Company_1082,www.company1082.com,1,1
1064,1050,9182.981852754041,335.03434844376073,2022-01-14,8847.947504310281,Company_1050,www.company1050.com,0,0
1098,1014,5848.316181574428,380.4558377669895,2022-03-13,5467.860343807439,Company_1014,www.company1014.com,0,0
1038,1064,5480.312572308612,372.04475417878905,2022-03-02,5108.267818129823,Company_1064,www.company1064.com,0,0
1050,1047,1949.2632996096752,263.26067634667925,2022-01-15,1686.002623262996,Company_1047,www.company1047.com,0,0
1098,1029,6911.020942518647,106.15795667652338,2022-02-23,6804.862985842124,Company_1029,www.company1029.com,1,1
1082,1076,8398.928445402029,333.1704227217052,2022-01-27,8065.758022680324,Company_1076,www.company1076.com,2,0
1030,1036,4423.780067568061,201.2406156718435,2022-01-13,4222.5394518962175,Company_1036,www.company1036.com,2,1
1079,1099,7980.506658327948,280.10169845715615,2022-01-31,7700.404959870792,Company_1099,www.company1099.com,0,0
1091,1052,9680.289885107304,483.0324060335269,2022-02-04,9197.257479073778,Company_1052,www.company1052.com,2,1
1051,1076,2833.898132149202,259.61412705697387,2022-03-01,2574.284005092228,Company_1076,www.company1076.com,2,0
1063,1007,5709.966680752672,435.9206426657707,2022-01-06,5274.046038086901,Company_1007,www.company1007.com,0,0
1098,1029,3584.2416227611798,175.41624229970046,2022-03-10,3408.825380461479,Company_1029,www.company1029.com,1,1
1052,1011,8135.689771304555,368.9841992100115,2022-03-27,7766.705572094543,Company_1011,www.company1011.com,0,0
1038,1033,6198.3402929304175,490.8027817755774,2022-02-27,5707.53751115484,Company_1033,www.company1033.com,0,0
1097,1006,6711.241757952734,140.7572403491747,2022-02-18,6570.484517603559,Company_1006,www.company1006.com,0,0
1088,1079,8181.227436543047,103.32797689087681,2022-01-23,8077.89945965217,Company_1079,www.company1079.com,0,0
1079,1032,4563.734253962094,273.43311705304575,2022-03-30,4290.301136909048,Company_1032,www.company1032.com,0,0
1030,1051,9235.81061566339,137.05019322054687,2022-02-03,9098.760422442843,Company_1051,www.company1051.com,4,1
1051,1075,5797.25980521526,399.3537398704925,2022-01-26,5397.906065344767,Company_1075,www.company1075.com,2,0
1081,1058,2421.593405518132,465.81946553942356,2022-02-16,1955.7739399787083,Company_1058,www.company1058.com,0,0
1005,1087,7263.092063519222,273.60838908350354,2022-01-05,6989.483674435719,Company_1087,www.company1087.com,2,1
1029,1026,8139.35215394429,203.4846568621764,2022-03-31,7935.867497082114,Company_1026,www.company1026.com,2,0
1004,1098,3850.85509360774,273.7613276026439,2022-01-20,3577.093766005096,Company_1098,www.company1098.com,0,0
1010,1046,8714.613312988777,389.3791271400004,2022-01-06,8325.234185848776,Company_1046,www.company1046.com,1,0
1056,1098,9155.289292891897,103.6216646321484,2022-03-11,9051.66762825975,Company_1098,www.company1098.com,0,0
1017,1029,3492.1403864002805,335.78159579387886,2022-02-28,3156.3587906064017,Company_1029,www.company1029.com,1,1
1074,1004,9851.693254437,345.3166739549516,2022-03-05,9506.376580482047,Company_1004,www.company1004.com,1,0
1017,1081,2266.403752438826,355.0752987583742,2022-01-18,1911.3284536804517,Company_1081,www.company1081.com,3,1
1084,1099,2818.1410156224097,196.8088319923509,2022-01-04,2621.332183630059,Company_1099,www.company1099.com,0,0
1088,1013,2658.023553142235,385.6210893512507,2022-01-17,2272.4024637909843,Company_1013,www.company1013.com,2,0
1069,1039,9045.907390070834,136.55659453271056,2022-01-14,8909.350795538123,Company_1039,www.company1039.com,1,1
1034,1015,6888.632970924657,179.70813458672032,2022-03-19,6708.9248363379365,Company_1015,www.company1015.com,0,0
1006,1029,2368.938549000456,450.98801866179275,2022-01-13,1917.9505303386634,Company_1029,www.company1029.com,1,1
1053,1029,4962.91076531514,395.48926029062653,2022-01-07,4567.421505024514,Company_1029,www.company1029.com,1,0
1066,1075,6537.6822256282185,105.4982216045381,2022-02-13,6432.18400402368,Company_1075,www.company1075.com,2,0
1077,1032,1751.1767649044496,199.35050414792008,2022-01-15,1551.8262607565296,Company_1032,www.company1032.com,0,0
1043,1002,8941.747315666049,185.76259319726583,2022-01-19,8755.984722468784,Company_1002,www.company1002.com,4,1
1075,1047,8232.431818973817,208.32253121478902,2022-03-04,8024.109287759028,Company_1047,www.company1047.com,0,0
1023,1078,5546.860962189744,199.02390811195457,2022-02-04,5347.83705407779,Company_1078,www.company1078.com,0,0
1055,1084,9704.139537332534,125.01051829713829,2022-03-22,9579.129019035396,Company_1084,www.company1084.com,0,0
1080,1022,4759.848813475897,283.57620663872814,2022-02-04,4476.272606837169,Company_1022,www.company1022.com,0,0
1095,1075,9856.99287132848,393.09338991446606,2022-01-19,9463.899481414015,Company_1075,www.company1075.com,2,0
1075,1027,7011.279989232644,342.69268988697456,2022-01-20,6668.58729934567,Company_1027,www.company1027.com,0,0
1016,1067,6712.041459285473,369.14866743923193,2022-04-10,6342.892791846241,Company_1067,www.company1067.com,0,0
1008,1081,2493.594057662065,132.45967141449566,2022-02-04,2361.1343862475696,Company_1081,www.company1081.com,3,0
1004,1056,8937.349824741796,480.5962840707149,2022-02-01,8456.753540671081,Company_1056,www.company1056.com,3,0
1004,1092,4847.407191285536,435.3967335372099,2022-02-17,4412.010457748326,Company_1092,www.company1092.com,2,0
